Date,buy_hold,trend,voltgt,trend_voltgt
1877-07-01,0.051153846153846105,0.003658333333333333,0.051153846153846105,0.003658333333333333
1877-08-01,0.07680409356725137,0.003658333333333333,0.07680409356725137,0.003658333333333333
1877-09-01,0.06823770491803294,0.00365,0.05495311624399228,0.00365
1877-10-01,0.02696244855967067,0.02696244855967067,0.020847981793511036,0.020847981793511036
1877-11-01,-0.010090634441087709,-0.010090634441087709,-0.006339393304539507,-0.006339393304539507
1877-12-01,0.0017893660531698163,0.0017893660531698163,0.002289989905629423,0.002289989905629423
1878-01-01,0.0048512820512820465,0.0048512820512820465,0.004514543025915,0.004514543025915
1878-02-01,-0.016710256410256363,-0.016710256410256363,-0.011161821885819994,-0.011161821885819994
1878-03-01,0.023781446540880546,0.023781446540880546,0.01902141698519258,0.01902141698519258
1878-04-01,0.03257973251028812,0.03257973251028812,0.026786684885966583,0.026786684885966583
1878-05-01,0.007652652652652581,0.007652652652652581,0.0073574446587642475,0.0073574446587642475
1878-06-01,0.025573852295409427,0.025573852295409427,0.023983093875493203,0.023983093875493203
1878-07-01,0.025029325513196587,0.025029325513196587,0.025029325513196587,0.025029325513196587
1878-08-01,-0.004231321839080371,-0.004231321839080371,-0.004231321839080371,-0.004231321839080371
1878-09-01,0.024698067632850096,0.024698067632850096,0.024698067632850096,0.024698067632850096
1878-10-01,-0.007062026515151532,-0.007062026515151532,-0.007062026515151532,-0.007062026515151532
1878-11-01,0.0014559386973180821,0.0014559386973180821,0.0014559386973180821,0.0014559386973180821
1878-12-01,-0.0014409221902016434,-0.0014409221902016434,-0.0014409221902016434,-0.0014409221902016434
1879-01-01,0.04207004830917871,0.04207004830917871,0.04207004830917871,0.04207004830917871
1879-02-01,0.04057960893854751,0.04057960893854751,0.04057960893854751,0.04057960893854751
1879-03-01,-0.012017070979335132,-0.012017070979335132,-0.012017070979335132,-0.012017070979335132
1879-04-01,0.03713926940639278,0.03713926940639278,0.03713926940639278,0.03713926940639278
1879-05-01,0.04925508399646339,0.04925508399646339,0.04925508399646339,0.04925508399646339
1879-06-01,0.009094754653130144,0.009094754653130144,0.009094754653130144,0.009094754653130144
1879-07-01,0.024236111111111125,0.024236111111111125,0.024236111111111125,0.024236111111111125
1879-08-01,0.011412953795379543,0.011412953795379543,0.011412953795379543,0.011412953795379543
1879-09-01,0.04084766584766575,0.04084766584766575,0.04084766584766575,0.04084766584766575
1879-10-01,0.11288902053712468,0.11288902053712468,0.11288902053712468,0.11288902053712468
1879-11-01,0.05694978632478631,0.05694978632478631,0.05694978632478631,0.05694978632478631
1879-12-01,0.0013522650439485862,0.0013522650439485862,0.0013522650439485862,0.0013522650439485862
1880-01-01,0.04209010840108407,0.04209010840108407,0.04209010840108407,0.04209010840108407
1880-02-01,0.021037181996086174,0.021037181996086174,0.021037181996086174,0.021037181996086174
1880-03-01,0.022676282051282026,0.022676282051282026,0.022676282051282026,0.022676282051282026
1880-04-01,-0.01918238993710686,-0.01918238993710686,-0.01918238993710686,-0.01918238993710686
1880-05-01,-0.07553088803088814,-0.07553088803088814,-0.07553088803088814,-0.07553088803088814
1880-06-01,0.008211041229909233,0.003241666666666667,0.007249440154921991,0.003241666666666667
1880-07-01,0.050017397355601956,0.0032166666666666663,0.04094318484451213,0.0032166666666666663
1880-08-01,0.03992015968063867,0.03992015968063867,0.03227995550675983,0.03227995550675983
1880-09-01,0.00200706486833635,0.00200706486833635,0.0022520179764977987,0.0022520179764977987
1880-10-01,0.032979407979407904,0.032979407979407904,0.026641826291668384,0.026641826291668384
1880-11-01,0.05651969981238292,0.05651969981238292,0.05629048369021228,0.05629048369021228
1880-12-01,0.044860368389780136,0.044860368389780136,0.044732366359238905,0.044732366359238905
1881-01-01,0.06371289954337911,0.06371289954337911,0.062446141013013205,0.062446141013013205
1881-02-01,0.0004038772213246222,0.0004038772213246222,0.0005763739111192651,0.0005763739111192651
1881-03-01,0.015059427336574727,0.015059427336574727,0.014160794714681695,0.014160794714681695
1881-04-01,0.0005341880341880323,0.0005341880341880323,0.0007237611962744817,0.0007237611962744817
1881-05-01,0.048834405144694504,0.048834405144694504,0.04689138404823415,0.04689138404823415
1881-06-01,0.01602564102564097,0.01602564102564097,0.01602564102564097,0.01602564102564097
1881-07-01,-0.031218338399189527,-0.031218338399189527,-0.031218338399189527,-0.031218338399189527
1881-08-01,-0.019685039370078594,-0.019685039370078594,-0.019685039370078594,-0.019685039370078594
1881-09-01,0.012163978494623695,0.012163978494623695,0.012163978494623695,0.012163978494623695
1881-10-01,-0.011866666666666692,0.0030333333333333336,-0.011866666666666692,0.0030333333333333336
1881-11-01,0.010772357723577208,0.003025,0.010772357723577208,0.003025
1881-12-01,-0.024771136241249492,0.003025,-0.024771136241249492,0.003025
1882-01-01,-0.010537992235163607,0.003016666666666667,-0.010537992235163607,0.003016666666666667
1882-02-01,-0.01745495495495497,0.003016666666666667,-0.01745495495495497,0.003016666666666667
1882-03-01,0.0028785261945882823,0.003016666666666667,0.0028785261945882823,0.003016666666666667
1882-04-01,0.0046136101499423265,0.003016666666666667,0.0046136101499423265,0.003016666666666667
1882-05-01,-0.007497116493656364,0.003016666666666667,-0.007497116493656364,0.003016666666666667
1882-06-01,-0.0005837711617047159,0.003016666666666667,-0.0005837711617047159,0.003016666666666667
1882-07-01,0.06103286384976525,0.003016666666666667,0.06103286384976525,0.003016666666666667
1882-08-01,0.03444444444444428,0.03444444444444428,0.03444444444444428,0.03444444444444428
1882-09-01,0.014023732470334505,0.014023732470334505,0.014023732470334505,0.014023732470334505
1882-10-01,-0.0229700854700855,-0.0229700854700855,-0.0229700854700855,-0.0229700854700855
1882-11-01,-0.038440417353102885,-0.038440417353102885,-0.038440417353102885,-0.038440417353102885
1882-12-01,0.009753298909925379,0.003025,0.009753298909925379,0.003025
1883-01-01,-0.0005593607305935944,0.003025,-0.0005593607305935944,0.003025
1883-02-01,-0.017761044176706764,0.003025,-0.017761044176706764,0.003025
1883-03-01,0.017055457746478986,0.003025,0.017055457746478986,0.003025
1883-04-01,0.02555507246376809,0.003025,0.02555507246376809,0.003025
1883-05-01,-0.012433276547416328,0.003025,-0.012433276547416328,0.003025
1883-06-01,0.013359329867129066,0.003025,0.013359329867129066,0.003025
1883-07-01,-0.010798969072164932,0.003016666666666667,-0.010798969072164932,0.003016666666666667
1883-08-01,-0.04062390924956383,0.003016666666666667,-0.04062390924956383,0.003016666666666667
1883-09-01,0.01595825716026833,0.003016666666666667,0.01595825716026833,0.003016666666666667
1883-10-01,-0.02217751657625089,0.003016666666666667,-0.02217751657625089,0.003016666666666667
1883-11-01,0.01996902106567533,0.003016666666666667,0.01996902106567533,0.003016666666666667
1883-12-01,-0.016941391941391992,0.003016666666666667,-0.016941391941391992,0.003016666666666667
1884-01-01,-0.024839263420724178,0.003016666666666667,-0.024839263420724178,0.003016666666666667
1884-02-01,0.03228281853281856,0.0030083333333333333,0.03228281853281856,0.0030083333333333333
1884-03-01,0.0013314536340851557,0.0030000000000000005,0.0013314536340851557,0.0030000000000000005
1884-04-01,-0.04019968553459119,0.0029916666666666668,-0.04019968553459119,0.0029916666666666668
1884-05-01,-0.07572957839262173,0.0029916666666666668,-0.07572957839262173,0.0029916666666666668
1884-06-01,-0.03512544802867401,0.002983333333333333,-0.03512544802867401,0.002983333333333333
1884-07-01,0.005947309417040358,0.0029749999999999998,0.005947309417040358,0.0029749999999999998
1884-08-01,0.06869768310911817,0.0029666666666666665,0.06869768310911817,0.0029666666666666665
1884-09-01,-0.02610759493670889,0.002958333333333333,-0.02460335615164106,0.002958333333333333
1884-10-01,-0.02699164851125624,0.00295,-0.02563649765580785,0.00295
1884-11-01,-0.014420045045045238,0.00295,-0.013558709503565207,0.00295
1884-12-01,0.0036398467432949833,0.0029416666666666666,0.0036262469944108025,0.0029416666666666666
1885-01-01,-0.017200460829492892,0.0029333333333333334,-0.016669605283331907,0.0029333333333333334
1885-02-01,0.03652319182389929,0.002925,0.03580940526711238,0.002925
1885-03-01,0.007866132723111985,0.002916666666666667,0.00770122807869329,0.002916666666666667
1885-04-01,0.0031716133942161218,0.0029,0.0031609864255479625,0.0029
1885-05-01,-0.006086956521739184,0.002891666666666667,-0.006009590061535176,0.002891666666666667
1885-06-01,0.0006751543209875255,0.0028833333333333332,0.0006751543209875255,0.0028833333333333332
1885-07-01,0.042426356589147396,0.0028666666666666667,0.042426356589147396,0.0028666666666666667
1885-08-01,0.06097346786248137,0.06097346786248137,0.06097346786248137,0.06097346786248137
1885-09-01,-0.008182944090587285,-0.008182944090587285,-0.008182944090587285,-0.008182944090587285
1885-10-01,0.0625752688172041,0.0625752688172041,0.0625752688172041,0.0625752688172041
1885-11-01,0.06920392953929544,0.06920392953929544,0.06920392953929544,0.06920392953929544
1885-12-01,-0.003816793893129833,-0.003816793893129833,-0.003816793893129833,-0.003816793893129833
1886-01-01,0.003818910256410346,0.003818910256410346,0.003818910256410346,0.003818910256410346
1886-02-01,0.023024038461538332,0.023024038461538332,0.023024038461538332,0.023024038461538332
1886-03-01,-0.017059748427672883,-0.017059748427672883,-0.017059748427672883,-0.017059748427672883
1886-04-01,-0.00974149004495839,-0.00974149004495839,-0.00974149004495839,-0.00974149004495839
1886-05-01,-0.015760091145833544,-0.015760091145833544,-0.015760091145833544,-0.015760091145833544
1886-06-01,0.049634794156706574,0.002858333333333334,0.049634794156706574,0.002858333333333334
1886-07-01,0.018861904761904746,0.018861904761904746,0.018861904761904746,0.018861904761904746
1886-08-01,0.011049093183239656,0.011049093183239656,0.011049093183239656,0.011049093183239656
1886-09-01,0.029562383612662835,0.029562383612662835,0.029562383612662835,0.029562383612662835
1886-10-01,0.028785541439806384,0.028785541439806384,0.028785541439806384,0.028785541439806384
1886-11-01,0.028048672566371557,0.028048672566371557,0.028048672566371557,0.028048672566371557
1886-12-01,-0.022740356937248185,-0.022740356937248185,-0.022740356937248185,-0.022740356937248185
1887-01-01,-0.007350768321512935,-0.007350768321512935,-0.007350768321512935,-0.007350768321512935
1887-02-01,-0.0038082437275985814,-0.0038082437275985814,-0.0038082437275985814,-0.0038082437275985814
1887-03-01,0.026887785800240538,0.026887785800240538,0.026887785800240538,0.026887785800240538
1887-04-01,0.02630805408583181,0.02630805408583181,0.02630805408583181,0.02630805408583181
1887-05-01,0.020581896551724155,0.020581896551724155,0.020581896551724155,0.020581896551724155
1887-06-01,-0.025494350282485922,-0.025494350282485922,-0.025494350282485922,-0.025494350282485922
1887-07-01,-0.020978766724840114,-0.020978766724840114,-0.020978766724840114,-0.020978766724840114
1887-08-01,-0.02146690518783545,0.0030083333333333333,-0.02146690518783545,0.0030083333333333333
1887-09-01,-0.009136085626911372,0.003016666666666667,-0.009136085626911372,0.003016666666666667
1887-10-01,-0.029662329615861127,0.003025,-0.029662329615861127,0.003025
1887-11-01,0.02319711538461533,0.0030416666666666665,0.02319711538461533,0.0030416666666666665
1887-12-01,-0.0017295597484278113,0.00305,-0.0017295597484278113,0.00305
1888-01-01,0.011516445287792498,0.003058333333333333,0.011516445287792498,0.003058333333333333
1888-02-01,-0.0017780916509728684,0.0030416666666666665,-0.0017780916509728684,0.0030416666666666665
1888-03-01,-0.03401199494949492,0.003025,-0.03401199494949492,0.003025
1888-04-01,0.007928149606299062,0.003016666666666667,0.007928149606299062,0.003016666666666667
1888-05-01,0.01767483660130731,0.0030000000000000005,0.01767483660130731,0.0030000000000000005
1888-06-01,-0.027079303675048516,0.002983333333333333,-0.027079303675048516,0.002983333333333333
1888-07-01,0.02991184298070526,0.0029666666666666665,0.02991184298070526,0.0029666666666666665
1888-08-01,0.025238326848249226,0.00295,0.025238326848249226,0.00295
1888-09-01,0.02849206349206357,0.02849206349206357,0.02849206349206357,0.02849206349206357
1888-10-01,-0.0019625154894672425,-0.0019625154894672425,-0.0019625154894672425,-0.0019625154894672425
1888-11-01,-0.016951713395638612,-0.016951713395638612,-0.016951713395638612,-0.016951713395638612
1888-12-01,-0.015426208651399542,-0.015426208651399542,-0.015426208651399542,-0.015426208651399542
1889-01-01,0.02317120622568103,0.0028750000000000004,0.02317120622568103,0.0028750000000000004
1889-02-01,0.01508110687022901,0.01508110687022901,0.01508110687022901,0.01508110687022901
1889-03-01,-0.017177672955974832,-0.017177672955974832,-0.017177672955974832,-0.017177672955974832
1889-04-01,0.001713230571611879,0.0028666666666666667,0.001713230571611879,0.0028666666666666667
1889-05-01,0.030659588159588358,0.0028666666666666667,0.030659588159588358,0.0028666666666666667
1889-06-01,0.020441729323308122,0.020441729323308122,0.020441729323308122,0.020441729323308122
1889-07-01,-0.016879235982747987,-0.016879235982747987,-0.016879235982747987,-0.016879235982747987
1889-08-01,0.016718553459119434,0.016718553459119434,0.016718553459119434,0.016718553459119434
1889-09-01,0.027661390440720135,0.027661390440720135,0.027661390440720135,0.027661390440720135
1889-10-01,-0.014822727272727265,-0.014822727272727265,-0.014822727272727265,-0.014822727272727265
1889-11-01,-0.005851851851851997,-0.005851851851851997,-0.005851851851851997,-0.005851851851851997
1889-12-01,-0.00218068535825533,-0.00218068535825533,-0.00218068535825533,-0.00218068535825533
1890-01-01,0.014724310776942362,0.00285,0.014724310776942362,0.00285
1890-02-01,-0.007744733581164676,-0.007744733581164676,-0.007744733581164676,-0.007744733581164676
1890-03-01,-0.004072681704260672,0.0028750000000000004,-0.004072681704260672,0.0028750000000000004
1890-04-01,0.02430555555555558,0.002891666666666667,0.02430555555555558,0.002891666666666667
1890-05-01,0.0460729746444033,0.0460729746444033,0.0460729746444033,0.0460729746444033
1890-06-01,-0.0038552787663107546,-0.0038552787663107546,-0.0038552787663107546,-0.0038552787663107546
1890-07-01,-0.0038829151732376888,-0.0038829151732376888,-0.0038829151732376888,-0.0038829151732376888
1890-08-01,-0.020156438026474044,-0.020156438026474044,-0.020156438026474044,-0.020156438026474044
1890-09-01,-0.013247073321010383,0.002958333333333333,-0.013247073321010383,0.002958333333333333
1890-10-01,-0.04166666666666663,0.0029749999999999998,-0.04166666666666663,0.0029749999999999998
1890-11-01,-0.06922572178477693,0.0029916666666666668,-0.06922572178477693,0.0029916666666666668
1890-12-01,-0.019462137296532234,0.0030000000000000005,-0.019462137296532234,0.0030000000000000005
1891-01-01,0.05615942028985521,0.003016666666666667,0.05615942028985521,0.003016666666666667
1891-02-01,0.016184573002755,0.003016666666666667,0.016184573002755,0.003016666666666667
1891-03-01,-0.014625850340136193,0.003016666666666667,-0.014625850340136193,0.003016666666666667
1891-04-01,0.037075537075537124,0.0030083333333333333,0.037075537075537124,0.0030083333333333333
1891-05-01,-0.00033534540576785066,0.0030083333333333333,-0.00031604802922801723,0.0030083333333333333
1891-06-01,-0.016498316498316568,0.0030083333333333333,-0.016498316498316568,0.0030083333333333333
1891-07-01,-0.01271477663230236,0.0030083333333333333,-0.01271477663230236,0.0030083333333333333
1891-08-01,0.03738644304682048,0.0030083333333333333,0.03738644304682048,0.0030083333333333333
1891-09-01,0.08485463150777561,0.08485463150777561,0.08485463150777561,0.08485463150777561
1891-10-01,0.0034396497811133298,0.0034396497811133298,0.0033669464764123193,0.0033669464764123193
1891-11-01,-0.01156973108192616,-0.01156973108192616,-0.00990734980577327,-0.00990734980577327
1891-12-01,0.03396825396825398,0.03396825396825398,0.03396825396825398,0.03396825396825398
1892-01-01,0.02189926062846559,0.02189926062846559,0.02189926062846559,0.02189926062846559
1892-02-01,0.005192075015123976,0.005192075015123976,0.005192075015123976,0.005192075015123976
1892-03-01,0.014266304347826164,0.014266304347826164,0.014266304347826164,0.014266304347826164
1892-04-01,0.0015934886499402445,0.0015934886499402445,0.0015934886499402445,0.0015934886499402445
1892-05-01,0.003415619389587121,0.003415619389587121,0.003415619389587121,0.003415619389587121
1892-06-01,-0.001944943147815681,-0.001944943147815681,-0.001944943147815681,-0.001944943147815681
1892-07-01,0.003485258724428286,0.003485258724428286,0.003485258724428286,0.003485258724428286
1892-08-01,0.01794975932611309,0.01794975932611309,0.01794975932611309,0.01794975932611309
1892-09-01,-0.021426453143534974,-0.021426453143534974,-0.021426453143534974,-0.021426453143534974
1892-10-01,0.023672445255474406,0.0030916666666666666,0.023672445255474406,0.0030916666666666666
1892-11-01,-2.5342874179989927e-05,-2.5342874179989927e-05,-2.5342874179989927e-05,-2.5342874179989927e-05
1892-12-01,-0.007181328545781129,-0.007181328545781129,-0.007181328545781129,-0.007181328545781129
1893-01-01,0.021790683605565686,0.0031249999999999997,0.021790683605565686,0.0031249999999999997
1893-02-01,-0.014234997029114793,-0.014234997029114793,-0.014234997029114793,-0.014234997029114793
1893-03-01,-0.03263006654567446,0.003116666666666667,-0.03263006654567446,0.003116666666666667
1893-04-01,0.0038182674199622735,0.003116666666666667,0.0038182674199622735,0.003116666666666667
1893-05-01,-0.08467984934086636,0.003108333333333333,-0.08467984934086636,0.003108333333333333
1893-06-01,-0.043302341597796,0.003108333333333333,-0.043302341597796,0.003108333333333333
1893-07-01,-0.08883224873463502,0.003108333333333333,-0.08883224873463502,0.003108333333333333
1893-08-01,-0.019005183413077997,0.0031000000000000003,-0.01795975631952304,0.0031000000000000003
1893-09-01,0.07613357843137258,0.0031000000000000003,0.07612335931701515,0.0031000000000000003
1893-10-01,0.03448321891685735,0.0030916666666666666,0.027818448875857483,0.0030916666666666666
1893-11-01,0.020170370370370394,0.0030916666666666666,0.0162866945584338,0.0030916666666666666
1893-12-01,-0.030452224653537696,0.0030833333333333338,-0.0223611322118935,0.0030833333333333338
1894-01-01,-0.015746409674980977,0.0030833333333333338,-0.011114827742534503,0.0030833333333333338
1894-02-01,0.018582175925925704,0.0030666666666666668,0.015084354808413159,0.0030666666666666668
1894-03-01,0.03424657534246567,0.00305,0.026670943533925795,0.00305
1894-04-01,0.01767738359201787,0.01767738359201787,0.01379725292572038,0.01379725292572038
1894-05-01,-0.03294493070751281,-0.03294493070751281,-0.023171753036720682,-0.023171753036720682
1894-06-01,-0.009280303030303028,0.0030000000000000005,-0.007040558797697194,0.0030000000000000005
1894-07-01,-0.016384408602150513,0.002983333333333333,-0.013525235146762076,0.002983333333333333
1894-08-01,0.042025490196078374,0.0029666666666666665,0.042025490196078374,0.0029666666666666665
1894-09-01,0.020030234315948636,0.00295,0.020030234315948636,0.00295
1894-10-01,-0.027219122023809605,-0.027219122023809605,-0.027219122023809605,-0.027219122023809605
1894-11-01,0.004095622119815845,0.002916666666666667,0.004095622119815845,0.002916666666666667
1894-12-01,-0.005184331797234987,0.0029,-0.005184331797234987,0.0029
1895-01-01,-0.007591085271317799,0.0028833333333333332,-0.007591085271317799,0.0028833333333333332
1895-02-01,-0.010064705882352865,0.002891666666666667,-0.010064705882352865,0.002891666666666667
1895-03-01,0.004077167859984021,0.0029,0.004077167859984021,0.0029
1895-04-01,0.04700278440731909,0.002916666666666667,0.04700278440731909,0.002916666666666667
1895-05-01,0.05876620900076279,0.05876620900076279,0.05876620900076279,0.05876620900076279
1895-06-01,0.023138105567606537,0.023138105567606537,0.023138105567606537,0.023138105567606537
1895-07-01,0.007771276595744503,0.007771276595744503,0.007771276595744503,0.007771276595744503
1895-08-01,0.018303319209039604,0.018303319209039604,0.018303319209039604,0.018303319209039604
1895-09-01,0.009655532359081453,0.009655532359081453,0.009655532359081453,0.009655532359081453
1895-10-01,-0.01118084370677741,-0.01118084370677741,-0.01118084370677741,-0.01118084370677741
1895-11-01,-0.030321052631578915,-0.030321052631578915,-0.030321052631578915,-0.030321052631578915
1895-12-01,-0.055374001452432764,-0.055374001452432764,-0.055374001452432764,-0.055374001452432764
1896-01-01,-0.00792438271604945,0.0030000000000000005,-0.00792438271604945,0.0030000000000000005
1896-02-01,0.045829430132709126,0.002983333333333333,0.045829430132709126,0.002983333333333333
1896-03-01,-0.012219101123595588,0.0029749999999999998,-0.012219101123595588,0.0029749999999999998
1896-04-01,0.0126845509893454,0.002958333333333333,0.0126845509893454,0.002958333333333333
1896-05-01,-0.0010218702865760765,0.0029416666666666666,-0.0010218702865760765,0.0029416666666666666
1896-06-01,-0.014678030303030276,0.0029333333333333334,-0.014678030303030276,0.0029333333333333334
1896-07-01,-0.06126157407407418,0.002916666666666667,-0.06126157407407418,0.002916666666666667
1896-08-01,-0.05314975247524756,0.0029,-0.05314975247524756,0.0029
1896-09-01,0.05648512685914264,0.002891666666666667,0.05648512685914264,0.002891666666666667
1896-10-01,0.026219866999168673,0.0028750000000000004,0.025661752774543262,0.0028750000000000004
1896-11-01,0.07196747967479689,0.002858333333333334,0.06764900314947402,0.002858333333333334
1896-12-01,-0.033105022831050324,-0.033105022831050324,-0.02665326151047812,-0.02665326151047812
1897-01-01,0.0035545023696681444,0.0035545023696681444,0.0034555087884203936,0.0034555087884203936
1897-02-01,-0.005924170616113833,-0.005924170616113833,-0.004745230796663656,-0.004745230796663656
1897-03-01,0.005980861244019309,0.005980861244019309,0.005704518301464474,0.005704518301464474
1897-04-01,-0.027446300715990746,-0.027446300715990746,-0.024883398744446266,-0.024883398744446266
1897-05-01,0.008620689655172376,0.0028166666666666665,0.008052178874301765,0.0028166666666666665
1897-06-01,0.05024509803921551,0.0028166666666666665,0.045458031982687136,0.0028166666666666665
1897-07-01,0.04800936768149877,0.04800936768149877,0.04114616017170607,0.04114616017170607
1897-08-01,0.06838565022421528,0.06838565022421528,0.06350817433157231,0.06350817433157231
1897-09-01,0.05157894736842117,0.05157894736842117,0.05157894736842117,0.05157894736842117
