tk,buy_hold_sharpe,buy_hold_dd,buy_hold_cagr,trend_sharpe,trend_dd,trend_cagr,voltgt_sharpe,voltgt_dd,voltgt_cagr,trend_voltgt_sharpe,trend_voltgt_dd,trend_voltgt_cagr
APC,-0.03162871987977152,-0.7289910373591271,-0.07020522914199645,-0.09458757034259231,-0.20716613092859315,-0.018689513569430605,-0.15048329427205454,-0.42440155904964083,-0.031745797189358216,-0.17118889509682853,-0.1404545359751297,-0.012473581047660609
APD,0.6958429390969706,-0.2644659457408455,0.12379198204406783,0.32232096650366093,-0.2028988890497314,0.03513972604963489,0.5462444858800298,-0.21320864113950044,0.0682732042743921,0.14591193934649135,-0.2183234269235803,0.009863111155262727
APH,1.1052639688459198,-0.2455149501661129,0.2021024597762744,0.7998381368168088,-0.22123209779213893,0.09850461090459062,1.1632610245223907,-0.17959382912869937,0.15281727165521097,0.897654085805318,-0.1644159122830886,0.09371784486472379
ARE,0.6461585810120437,-0.30042960359304605,0.10391871551841336,0.6468640032165852,-0.18425881713596393,0.07992749381235953,0.6941698825500416,-0.20932326437165405,0.08593166197691549,0.693724919020962,-0.12277801572923464,0.06875016350426288
ARNC,0.1663388343489111,-0.6715909090909087,-0.01318932942532225,-0.3127587143369688,-0.6750830080847787,-0.10483437288961528,0.06901097309772058,-0.39422287405243894,-0.0007480009395904874,-0.31323484066052915,-0.37153928056310537,-0.034560307212582964
ATVI,1.2530256418213792,-0.289540171803941,0.3902353412857298,0.9452408377070358,-0.26031553340164404,0.2108633510163369,1.183836276584149,-0.1589991676071114,0.20292609496617509,0.8792223817431449,-0.1400053572454848,0.11175118082530866
AVB,0.3253295320278885,-0.20502260170768516,0.04208581271956002,0.07608014061885597,-0.21957584267656316,0.0019025673193509007,0.38436308496929467,-0.17668291780594758,0.04262448208301839,0.09798989665700018,-0.1788485030499174,0.004790897665189808
AVGO,1.353948902311647,-0.26717093266698233,0.46469695209117856,0.8734398199017411,-0.4908171958309552,0.22111119129137946,1.279500619572109,-0.10721209571295232,0.18833424514566222,0.9038277843647625,-0.20637487749847017,0.1110060633594665
AVY,1.166048268707892,-0.20828538550057585,0.23980530982687442,0.7301868372969955,-0.19196492127813924,0.10866645639249395,0.9963262848696549,-0.1764621664556777,0.13807396701641084,0.7619309709810081,-0.12545543122277458,0.08286821794426968
AWK,0.926130141860834,-0.16835771590372794,0.1477742838713243,0.6796764455690167,-0.20613270842045894,0.08626678516792596,0.778618220019085,-0.13985646617249192,0.09694982360104554,0.6052711181643969,-0.1670267527291701,0.06128012409371775
AXP,0.5173395053107425,-0.4667153589315528,0.08673609962021422,0.512480365874122,-0.1602691703371718,0.051137375322636514,0.4456312456216257,-0.3368036292338672,0.05414876544578706,0.5167236422462661,-0.13930437003806984,0.04260589113941049
AYI,0.6392275909915486,-0.479777897187892,0.16162374732620055,0.4362031012268937,-0.26866504078061215,0.07031231094072332,0.5440112528274457,-0.3141696300445246,0.07805081822885751,0.36871298532219415,-0.17098079369874275,0.03625582284553941
AZO,0.7369180207831401,-0.39563469692884645,0.1356922188399894,0.3444035341700955,-0.24112090244305584,0.03791005852975826,0.5765868343155602,-0.3045784568836011,0.0733178284562297,0.28903566811202785,-0.17359162354037905,0.024381715324082398
BA,1.5234787628983346,-0.31501484429284243,0.3544236989613283,1.2264639506456272,-0.17711894352027313,0.1792807536898633,1.5615946473437607,-0.1635098879633703,0.2360962959444861,1.27902525486598,-0.1444652681752846,0.14013510584106004
BAC,0.9085870445656282,-0.3951219512195119,0.21625180534141242,0.5015691838296432,-0.3376508158250878,0.07036740183255596,0.8645919894982916,-0.17723343498740796,0.1150786570274549,0.4551980653369294,-0.201849649286855,0.04152762253949316
BAX,0.12777117077527217,-0.5809090909090919,-0.010222361196896568,0.40082114863306234,-0.226376874981412,0.03880532032980866,0.1666362006565273,-0.39536999625832103,0.012410625240057538,0.39016008108857975,-0.19921822080011353,0.03150075289235943
BBT,0.6808226218415429,-0.2721153846153843,0.11938733673122748,0.28051482957330415,-0.2304280962948797,0.026849949811772245,0.5571904495637972,-0.17122732047958655,0.06829231840821604,0.18959841510141734,-0.1803823582169869,0.01356075236874088
BBY,0.9819664167447386,-0.4874802616738102,0.36113188162419285,0.2175469830522629,-0.4439792812435569,0.021499888340312134,0.692689893059909,-0.26104718972533925,0.11001346493245157,0.2469673883884374,-0.24573285072517792,0.02329970237984691
BDX,1.1687460332495085,-0.15247627713505774,0.2028838252376688,0.611892000390826,-0.22226912029552226,0.08242320067527187,1.1999613657919603,-0.10627326948587101,0.1651207721635053,0.7420725157677092,-0.1497025416642268,0.08509715130648399
BEN,-0.029269716876661734,-0.4785859959211415,-0.03341809476556434,-0.33454252467403417,-0.2917745266598819,-0.04352299904582657,-0.35313691000461844,-0.38937676302669455,-0.05764303910099855,-0.4806687927803037,-0.2193489139941981,-0.041708524156818805
BF.B,0.8555528745123759,-0.2065698041692975,0.1489515520635778,0.5238924096579628,-0.2638888604122317,0.059625724524689394,0.8484772267792386,-0.17969373381147602,0.1115289381424498,0.5960568905733368,-0.179425716161833,0.052912579967481
BIIB,0.5736255029448851,-0.5281314340938696,0.14755553572542346,-0.14792929926765042,-0.5335826601259304,-0.061048095722285645,0.6259838206347761,-0.24854749718278113,0.08685126541062038,-0.1126342253208252,-0.2993779464608797,-0.018156514967337167
BK,0.7681364227415605,-0.276623950508175,0.1470479266043776,0.21273768426072986,-0.2633079370201511,0.020501299326996403,0.6922664699898952,-0.16075980073713125,0.08867114070633697,0.28575049316952505,-0.2018892144286254,0.02559842822277192
BLK,0.8531639281022252,-0.23824047537664694,0.17479489992477926,0.5556511044175827,-0.19019948826110855,0.07414148730848957,0.728882869818382,-0.19138806407536002,0.09301859157820824,0.6035008510098356,-0.16888498238048,0.061415120216971486
BLL,0.6465243602464759,-0.21591498185588376,0.11658605227295649,0.06696527077087565,-0.33310576066924913,-0.0011978436420539973,0.6939367792475867,-0.11794375475489194,0.09400610058730985,0.10642197144035508,-0.1985426290550898,0.005729811232004556
BMY,0.5537105091688379,-0.3901263514393638,0.11119712358725997,-0.16350734229210792,-0.3200975071806895,-0.03893590943463909,0.5126090863000429,-0.24826997504394288,0.06881866766692357,-0.14859516359154507,-0.19988629445169426,-0.02222311114892006
BRK.B,1.0550736489452541,-0.18693914980022275,0.15581530387680598,0.9207692015667576,-0.14137920332001475,0.09726562526524418,0.9623050817269294,-0.14580316818783912,0.11866170872062143,0.9488587617251057,-0.11367144205671198,0.0911140398471677
BSX,1.0988594854892204,-0.18669527896995752,0.2791714569962749,0.18178792034220947,-0.34863121277846665,0.016834717324348825,1.0798670995113862,-0.12268266136042738,0.1570573629161276,0.21007372532115834,-0.1891437607455937,0.01732854062935041
BWA,0.41697000379389143,-0.5890471950133567,0.07991306993950942,0.7302977157816707,-0.18001859894653593,0.10064059108166523,0.1438576505831586,-0.3942652234156816,0.010341701718580731,0.5450564887999332,-0.13150714809350006,0.04255457642405913
BXP,0.19282377083302882,-0.25259085256321656,0.018720817145009283,0.002873071011559972,-0.2060858314024171,-0.005042727573012162,0.14955325468951058,-0.18664714950049643,0.011104291652369147,-0.028520748994427015,-0.16104003433502845,-0.005997749691009635
C,0.5927719351540552,-0.42028505137553895,0.11952454502393883,0.3942418754132622,-0.24462004606174093,0.0445893213402031,0.5434454978165196,-0.20283528924354766,0.06654655909471319,0.3823673363772735,-0.1558126423100018,0.03231477118696091
CA,0.4080825150917961,-0.25878594249201337,0.06336086434290444,-0.790353229991344,-0.42126447604647677,-0.09069728260008547,0.13207195694520077,-0.25819678071633667,0.008673870971945385,-0.9067048503864683,-0.4001028145706722,-0.08441254172889778
CAG,0.18664217509492378,-0.33381265406737937,0.014629387571013508,-0.17619111114796873,-0.42438713375052084,-0.048492903544909094,0.09991661732054309,-0.2734281169257492,0.0026880878346808856,-0.06104551088257945,-0.27556168784901214,-0.01483035699409374
CAH,0.4400483765977076,-0.39890710382513606,0.07604598322777534,0.00291636987796943,-0.3028309879616625,-0.008475834266954418,0.15345052921716465,-0.3568185718257756,0.011644583745676229,-0.23822808795304812,-0.2737662508289631,-0.02858894365018827
CAT,0.5254242911747617,-0.4801615798922797,0.09784271301957914,1.1329344322193253,-0.19008622815774212,0.16260847564055214,0.4902773419078049,-0.35597302446791257,0.06116583657313268,1.039170713352419,-0.16486912452225122,0.10354394109260978
CB,0.7909693459334324,-0.15189658105119852,0.11363513062111386,0.338032253365226,-0.13361457346584782,0.033877449894641254,0.6158870160878309,-0.15304073158790776,0.0710704733721581,0.2574934659392971,-0.1214331842102605,0.02106741832301906
CBG,0.5703814776845604,-0.40082219938335084,0.11972216775570432,0.6838815319698544,-0.22208644537602495,0.10148492612086035,0.41979759711956255,-0.2189061259900108,0.0500190561486169,0.5691472470163839,-0.15520022088845764,0.056310653942301725
CBOE,1.3304724288510401,-0.20218392765739646,0.2720765047779532,0.5466499751815853,-0.2877910667666589,0.07394592020975566,1.4928171516597954,-0.1243539234885277,0.21476778239188365,0.8035609468489384,-0.20004200307972386,0.0830213147234804
CBS,0.3057398127548869,-0.4275351591413772,0.04533198062456045,-0.3258711583409029,-0.3441346888334935,-0.04896021184283861,0.06138183749835864,-0.29431943474016153,-0.0008768641888662332,-0.370799110772515,-0.22880540661030802,-0.03335979881986295
CCI,0.5722898364093905,-0.2050507020280815,0.0898099220644053,-0.2081292982297334,-0.26530245585183143,-0.03218451361799779,0.5841710153406436,-0.12914578979769287,0.07054691292427706,-0.23145440832420555,-0.22567289056298723,-0.02732374898158585
CCL,0.612157953938651,-0.2397533550961194,0.12141031668170155,0.42355848992356754,-0.16891772789949555,0.059143852059804436,0.7654794137616957,-0.10668504103342324,0.09964809561267862,0.4662686815237018,-0.1142143250880222,0.04480606164425449
CDNS,1.0126045183030277,-0.20164870006341173,0.22229391908894014,0.9955371533932014,-0.15786026200873338,0.18570289893081804,0.9737294719701048,-0.1272367902071767,0.14324303229274604,1.0151482597792565,-0.08107884977816016,0.1344457209042773
CELG,0.5756274147726431,-0.3602238602238599,0.13729395153221247,0.18763294739162692,-0.3367511383374091,0.01763373804646773,0.521429180120084,-0.20822041511747247,0.06492993555288895,0.1926180408504125,-0.1484890113828211,0.014428995822065138
CERN,0.43161429459379513,-0.3683999999999992,0.07594150075083261,0.09778453058880163,-0.2380019801014498,0.0035920565968936558,0.37296209366713723,-0.20559340519945335,0.04457502724616935,-0.01736146189288697,-0.18176146799805637,-0.0071939962539773195
CF,0.1108399838416026,-0.6890597794544394,-0.026877556875435804,-0.05571918637597956,-0.5347648396343565,-0.03263336034728881,0.4127673383228632,-0.2717633621362703,0.04938266914460687,0.3329708422555481,-0.18807731450396348,0.02814887497079388
CHD,0.6585528656120366,-0.19479553903345737,0.09534571851030527,0.29375862058073315,-0.13460080005962793,0.026215962407530435,0.4239686444955905,-0.1736581648620622,0.04734945896783738,0.16545814711061088,-0.11972138788112141,0.011197040332771024
CHK,-0.2608077103475768,-0.9492012779552716,-0.3228082160485881,-0.3114069290636959,-0.39231896418602585,-0.07238944460927299,-0.5005551095919554,-0.4870635440454648,-0.0765874172343799,-0.33137309376118934,-0.15152335334210731,-0.020918826427996362
CHRW,0.5338982757061715,-0.21578538102643963,0.09176864569609311,0.4170829501283488,-0.20553884494705166,0.04549255126308016,0.5131773007735035,-0.16132891025913665,0.06436437223959168,0.2889326928682128,-0.18110165727228467,0.02324691541365298
CHTR,1.2506557197594348,-0.21418633540372667,0.3512676781786903,0.5988352511629529,-0.26110426346881666,0.11266029834726932,1.0242183248209744,-0.1550445661114066,0.14648259155331056,0.47906614900630745,-0.16415033486972053,0.05293231543057897
CI,1.0980072307092261,-0.3165459150615547,0.25887084358915424,0.6028763254335663,-0.3243559288993263,0.09396068329087637,1.1175063274804473,-0.21482928900966003,0.15811325162148293,0.7520258661462177,-0.1879267089706299,0.07993918329987748
CINF,0.6888860928902156,-0.14617563739376782,0.10256467043649398,-0.3849702536603054,-0.28284426982967936,-0.05343852502303559,0.41094091736690236,-0.13919131608720448,0.046862334478525725,-0.5637117059333873,-0.276947142276337,-0.06081661972144603
CL,0.403386121891955,-0.15519171564511636,0.05291642000783536,-0.553180922434883,-0.29743731582837996,-0.05481131637799874,0.15092649507956205,-0.16063089485255655,0.011258654647630761,-0.6268585433976552,-0.29966829702369735,-0.05549494488486861
CLX,0.6710944882346418,-0.19383797759264654,0.09641817594716295,0.14245636418106053,-0.16630087798577564,0.009852134886907393,0.5675741160110099,-0.17664021677680075,0.06791640586561187,0.1252841780316103,-0.13761068677891064,0.00751664245471928
CMA,0.8980729477582811,-0.41082621082621007,0.21518934160958691,0.6101333674465195,-0.3356762453847033,0.0885201802857909,0.6605137960964224,-0.2371152284283411,0.0855471863173507,0.42039032870609205,-0.21299738200936447,0.03839061683262557
CMCSA,0.8503446016920939,-0.16976744186046522,0.15714927014091162,0.29183304423256734,-0.17278762860034746,0.032289542180889086,0.7658420429717013,-0.11644710748096387,0.09591702918311551,0.38296899411590757,-0.11260473157159567,0.035699827449934496
CME,1.1557095734272094,-0.20900283553875254,0.22840723059372636,0.28804633248593337,-0.3137736727321174,0.03103144099390187,1.0468849266015565,-0.14556058602470134,0.1420488400743387,0.4109890381744458,-0.1989666660452114,0.03895571837902967
CMG,0.047599710442403936,-0.6454069176663102,-0.03231733685258198,-0.07872797407721498,-0.2874336514757675,-0.024373889898105627,0.19944688273076175,-0.371049536397847,0.019443884437468917,-0.10197675649485954,-0.19164025251598626,-0.014539492994097847
CMI,0.4354848768409128,-0.47978822796636567,0.07665788995986045,0.46863933376677835,-0.21934050477521672,0.05615727519615876,0.101011483156551,-0.36061216109154226,0.0043076983701839655,0.21595335389323717,-0.18358347501137007,0.016217363995960188
CMS,0.6930044301619316,-0.17827225130890023,0.10458046246583241,0.5097831418531562,-0.17847372227082903,0.05792701266961764,0.5684894887849035,-0.14782636124210935,0.0664216358261529,0.4665570754472602,-0.1427496644210522,0.043179515937406876
CNC,1.0994266232037428,-0.3780068728522351,0.3536648205709765,0.9843631286808702,-0.3607603899338706,0.2124001665246933,1.1373421996756292,-0.17116526245616337,0.1703924830671062,0.9712954397559639,-0.18426741948221714,0.10796693449494166
CNP,0.3410790943886631,-0.3680501174628038,0.047490900978748085,0.5172811917231719,-0.11549192479142356,0.04810319895948645,0.3140598498153319,-0.2685675239240861,0.033169589844301406,0.5275865022886266,-0.10851251042898047,0.04090348600489668
COF,0.5894422711006416,-0.3659361029331589,0.1138851681208084,-0.13666237258051928,-0.32894841452130374,-0.02743754349005445,0.6223597265538672,-0.23136822696321557,0.08236831283918833,-0.1878595803310673,-0.2607443394567214,-0.02379456472156216
COG,0.0786659799426415,-0.6387887527036773,-0.03171979788052004,-0.5245575279817527,-0.4066933997586547,-0.07874620679263322,-0.19848064545997302,-0.371078975997825,-0.036028027025074794,-0.5154120397953548,-0.22412678357321103,-0.03876142203950994
COL,0.8907648111577873,-0.20909090909090888,0.17516347041238056,0.6958691828626377,-0.16059276241512754,0.10111043674535547,0.681325442550071,-0.21729586878047147,0.0871261798935763,0.662919663683127,-0.14241326391856468,0.06285207566991557
COO,0.8346547035707421,-0.3600401925009259,0.17221931780594524,0.4698750854737942,-0.16529319698118006,0.06618123129716924,0.7581524307265971,-0.2475392109771417,0.1034099132766595,0.4790332718344836,-0.11833915339763501,0.05089366431131159
COP,0.12227587183850168,-0.6325495620101433,-0.007876665649656167,0.10100618197004557,-0.26550165957996785,0.004992915405065412,0.22246751271455215,-0.38836657203254443,0.02168140930010143,0.07298916863656804,-0.19001002345220497,0.0026766675548717256
COST,0.7641068720845402,-0.17544532748698305,0.12271615779438916,0.20704977569851452,-0.17431810416521187,0.018472652859287786,0.7245131310428113,-0.1477878064223901,0.09435368392266308,0.19001334770709877,-0.16512457609341447,0.014669095510136287
COTY,0.16860628535950298,-0.5605875152998785,0.0014822771563023363,0.3373223316609031,-0.3266218832400011,0.052619000583283615,0.33617493648431923,-0.24603012467546048,0.04438288827925163,0.472486549251507,-0.11205022463617664,0.05197338339294166
CPB,0.26860815812514643,-0.3454706927175849,0.03390829959360908,0.07883951923784535,-0.2214106225511301,0.0023574587039416617,-0.08388159851016591,-0.2959920271785933,-0.021617991644079404,-0.18769079176608355,-0.18109313272582672,-0.021671511123646847
CRM,0.7791811397536393,-0.34197711224738314,0.21003295384244725,0.24613221258043846,-0.4013772365176007,0.029997417411792737,0.7755730773548016,-0.1492591283240713,0.10659438309588021,0.4388726693005274,-0.17291361743287204,0.043383020316410725
CSCO,0.7191973406041369,-0.2543888704869174,0.13797611393757658,0.2216413728747494,-0.25950708375973863,0.020452774231227266,0.5549337740908145,-0.17331772082862695,0.07390635727282735,0.1488975019095746,-0.2189748691157961,0.010054712914458586
CSX,0.803036853745638,-0.4204695331047221,0.19278318854785814,0.6787039814160428,-0.23054382019107045,0.12453004127870715,0.6113031677456829,-0.24328490710168804,0.08268024774950189,0.5399707061959865,-0.14016132327276098,0.059828514706982805
CTAS,1.5413187015502914,-0.14113118785416456,0.2963030836538356,1.1680951429243946,-0.13915232899706265,0.19346104115377005,1.5591449843427836,-0.09477798544953409,0.2276204337003307,1.1579912957744898,-0.10121087141906226,0.14700346484064286
CTL,-0.4530150122926424,-0.6742406122937097,-0.162552848832897,-0.71819681541371,-0.4242791014220726,-0.08536974709444023,-0.3553717742222768,-0.4153082975124326,-0.061386931550028945,-0.6742958781726174,-0.28605085713381095,-0.04762560361480361
CTSH,0.6563243039458608,-0.3160346928535587,0.14241718228378342,0.31037878998999124,-0.2320507114142455,0.037491307532323104,0.579948485062954,-0.17798415212457708,0.07697395223093384,0.2850401013400174,-0.18404862591785065,0.024339827284382
CTXS,0.2747576181167806,-0.30931481724092824,0.03745375948301066,-0.3099588352282012,-0.364825522431779,-0.0746751356111115,0.22771339551975972,-0.18016092193934297,0.023164074173030347,-0.3952471167423106,-0.24069952039657505,-0.04195526020951179
CVS,0.47885933032466677,-0.41119435874834687,0.0775904062208419,0.2289837078271965,-0.3235088467546162,0.018431651268032034,0.4647136655864494,-0.2952283099422147,0.05455383621186494,0.3544014892652353,-0.20335801089808025,0.025229339862830935
CVX,0.0997199479126311,-0.4807563959955501,-0.0006070242900003686,-0.05697849572267802,-0.17063212285107232,-0.010420776856086444,-0.03907106421539287,-0.3737872493613861,-0.01363302431560387,0.00493344825045127,-0.14355102074604387,-0.002838623872285506
CXO,0.4197244402132542,-0.5099999999999996,0.09038735407420151,0.08678017618511179,-0.26293931521409086,-0.0010219498501047308,0.5684301366213429,-0.21541897341642102,0.07046725346451965,0.07147449674914559,-0.12195281563370763,0.002487799065545193
D,0.4512066052790495,-0.1912002991399704,0.0632380044727825,-0.4190033588900658,-0.34229064038661583,-0.05823867654920323,0.4324927851599638,-0.12319821130625064,0.049378469414654624,-0.31906480047674957,-0.26584502649514186,-0.036185515587265016
DAL,0.9794431459206203,-0.36165327210103304,0.29845741552473926,-0.030553956365959756,-0.5370521544937046,-0.030859532219579155,0.7367875224195236,-0.18517572978696695,0.09431052308126509,-0.13573585939978436,-0.29333783846236283,-0.018786751939527835
DE,0.6346877808969582,-0.2625089900339055,0.11727406893049741,0.588678043345573,-0.3027602421530704,0.07058718703020972,0.7587325216378514,-0.1593634655294689,0.10596837393896275,0.7147387373039173,-0.19637345675299323,0.07230344651488507
DFS,0.7247421705259315,-0.34844832780958057,0.13977446748043665,0.30870035215254876,-0.21665192119209598,0.03211428514326764,0.5622767215541129,-0.2408818707241901,0.06988872155982873,0.12359164325329182,-0.16979211877470912,0.007077016087379651
DG,0.7289556859468963,-0.30751731982214836,0.16329938372308783,0.2501821631064504,-0.2289112395894798,0.027702852942251832,0.655834883626094,-0.21493094690266257,0.09290499386390949,0.2243716960739386,-0.1733631642238581,0.018574012513929983
DGX,0.6632497618480742,-0.23982412060301528,0.1146691662821322,0.5185088581968958,-0.17821077654941153,0.06167706354114788,0.5459616070673503,-0.1990871016407776,0.06857777757735306,0.3523291958611899,-0.17121193714857574,0.030913960707062316
DHI,0.6111768413490811,-0.3590579710144931,0.14959900867879639,0.5544613491073598,-0.21658320106692308,0.09417738598530434,0.7140874883234272,-0.13446025531471884,0.09302838659331703,0.7124522510468559,-0.13255281164894817,0.07108049030636066
DHR,0.5754827177945726,-0.25867292094205063,0.09548560087995828,0.021960252850192916,-0.22981512471347854,-0.00912706166803745,0.46959577381533346,-0.20545851365153867,0.06020985631184783,0.09147690118428685,-0.16351134373180165,0.0034549542524517918
DIS,0.8000053345665487,-0.26986605308571,0.13918696200785807,0.4644922810076261,-0.2141232804742006,0.05310811277816452,0.7390544886887158,-0.17349717089670302,0.09412940462205444,0.4109462595113656,-0.14020413217905459,0.03699354935117749
DISCA,-0.39609248485160037,-0.8200309529073625,-0.20234156252019064,-0.7223334656747941,-0.66695853452658,-0.1927762619185468,-0.6071988233431136,-0.5381582051685341,-0.11257322062342145,-0.8016439422183319,-0.3894661460357133,-0.09194698794064349
DISCK,-0.3778192960196544,-0.8184304399524378,-0.19445215539571947,-0.5524397154070078,-0.6024633261002885,-0.16271312104573243,-0.5763755319386415,-0.5372908091478722,-0.10743876185125023,-0.6029799357970672,-0.32182704377139804,-0.07133540795300886
DISH,0.26900205476187883,-0.4999370356378281,0.036884432722704696,0.3086001607228136,-0.20885741521821444,0.038377712783498774,0.17055345783036754,-0.3395937438575176,0.01428652619575721,0.24046155017861126,-0.10270803836640863,0.018664403147136355
DLR,0.5177209495779341,-0.39636708689168965,0.0977343760292253,0.42508646331992794,-0.26417113811482285,0.0551700660198422,0.5961024845958559,-0.22210186932613307,0.07615080114101702,0.5220211943470174,-0.16407809786414362,0.05132635918185846
DLTR,0.9099629223968775,-0.3233795352629424,0.20941119125035867,0.3716345140749867,-0.2813729888094819,0.045751428760640866,0.7814823660851419,-0.18599331241217487,0.10807933861467833,0.38928680087975426,-0.1843553250624399,0.03350888517221673
DOV,0.4074093347245591,-0.4546302050963339,0.07045115438682781,0.2383315386716805,-0.2549372615835719,0.024574573753777917,0.09956699144656328,-0.3899027328631073,0.004078732863393109,0.22194392772872973,-0.16556531958683174,0.016498082373878065
DPS,1.0735166725974934,-0.16373972185565,0.20911347522100532,0.7499109600787417,-0.14323343787000842,0.09518803856736624,0.9731574157269994,-0.14487115518182136,0.15861929245125683,0.5979676855289429,-0.13104210810870565,0.05819693014947935
DRE,0.5671931531406893,-0.24478888295029366,0.0957815202287644,0.46088177423322507,-0.19316339621939704,0.0510459494818285,0.28930468082112437,-0.19835593974700116,0.03006924554085022,0.43760304498104563,-0.15350825868814455,0.037799332644071315
DRI,0.7382595001824144,-0.28006941663329277,0.14982497269368666,0.5278508630648998,-0.20528610326595698,0.06765301138394908,0.6247303646031218,-0.19786219834667051,0.08321649992711144,0.5722834383876605,-0.13500252072214702,0.05199273702600693
DTE,0.6287861989698791,-0.194013545990823,0.09095903706146125,0.3712763049599373,-0.24586948700251432,0.038576668118092794,0.5522949977085247,-0.14848867586442083,0.06418702877387394,0.44093696668047155,-0.17190816175993684,0.03972484311327085
DUK,0.17518098058811757,-0.26331692032229426,0.015208333319567613,-0.0388207613985115,-0.24155781968485435,-0.008479998752229045,0.07270029704413046,-0.19778549733088446,0.0012167661378337247,-0.00879017856061393,-0.1919585192572677,-0.004074254101526287
DVA,0.3163169420061611,-0.3602042027781085,0.046656201829379684,0.4243798076048037,-0.1221418462268411,0.03590187022282865,-0.014981667119661781,-0.3146779626857725,-0.012826394305778921,0.0642523835613092,-0.13714189241607877,0.0019399791383598597
DVN,-0.060644780352567096,-0.7654088050314467,-0.09474623896737389,-0.147172639166659,-0.3272761837573469,-0.03069769093245933,-0.05935971905561069,-0.39628042216253045,-0.017176809241162494,0.058812000115887955,-0.1685955466213639,0.0016697858309460134
EA,1.387914843764771,-0.2770613520906611,0.48022154024644603,1.1637991570067858,-0.25554504328457683,0.28953953950219025,1.344421353977005,-0.09956267696809185,0.2257992976190939,1.14908424870948,-0.12529360956772595,0.15914610770206283
EBAY,0.08134455237820723,-0.6679740534017201,-0.05660077564846777,-0.20215238858195353,-0.6644620337374796,-0.11926894821302592,0.042982340998095704,-0.4249390093120545,-0.01535153149732682,-0.13996529794130194,-0.3724350263913071,-0.0427941304133439
ECL,0.7600011222647278,-0.17985257985258007,0.12360694529764094,0.08705669065312804,-0.20947261796676486,0.003445634083684146,0.6943254308321726,-0.11812146423532277,0.08192110430071886,0.1148449782820471,-0.1809046928874828,0.006455853147281809
ED,0.4301897043869318,-0.19873949579832006,0.0566900253905831,0.11292049402145303,-0.22730588519626949,0.006370210802711496,0.2902571435539762,-0.17488141132545798,0.029292296901200165,0.12203395632659306,-0.16191848613134519,0.006959039671404987
EFX,0.7373530517479081,-0.36406538540455513,0.16207072539348122,0.5304257302497545,-0.1834268459951024,0.07521601616520623,0.909908715846403,-0.19306780984329186,0.13301140577701354,0.49064839327637844,-0.156919349471622,0.056340893083346444
EIX,0.3340595664459733,-0.2777105517908999,0.04532813919791123,0.19688737561525058,-0.21277257393918392,0.017253898765612563,0.2585675678591213,-0.20090396080440953,0.026529408365060236,0.08168486811986185,-0.1973178371559937,0.00276705607597183
EL,0.8774407105852358,-0.21919077524966557,0.16536700449475572,0.27078526830736216,-0.2496651439021884,0.027581005900451983,0.7064855523454407,-0.184007497614866,0.09571025291856694,0.19979840156863,-0.20952718645698154,0.015734906192696352
EMN,0.3695002310157447,-0.3522172949002226,0.061984806867714015,0.32999980822849406,-0.2834175480742813,0.03216807457561077,0.3382641622662881,-0.23332151501250398,0.037730269175175746,0.2524992342058926,-0.20689390586789524,0.01864356460187211
EMR,0.2833955569930409,-0.39809279817819376,0.03707694199099931,0.046041036302128344,-0.18263307246356364,-0.0016534946704529485,0.09935183873515548,-0.3460412897558339,0.004339093773079394,-0.05128229032661198,-0.17753090289416085,-0.008221053902565889
